,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,label
24157,0.645,0.877,7,-10.616,1,0.0456,0.00657,0.858,0.127,0.473,124.697,270746,4,0
52406,0.596,0.317,5,-11.362,1,0.0297,0.57,0.0,0.146,0.867,142.106,155854,4,0
3017,0.592,0.765,9,-2.788,0,0.027,0.0021,0.00154,0.127,0.327,96.483,329733,4,0
51672,0.794,0.884,1,-5.931,1,0.179,0.0634,0.0,0.319,0.716,93.064,222312,4,0
81966,0.868,0.572,0,-6.217,0,0.112,0.101,0.0,0.103,0.485,96.985,183092,4,0
64600,0.745,0.219,5,-11.216,1,0.0276,0.851,1.8e-05,0.0678,0.635,88.609,186251,4,0
90411,0.396,0.622,2,-5.881,1,0.0377,0.502,3.07e-06,0.261,0.536,139.518,257000,4,0
86948,0.547,0.895,5,-4.186,1,0.051,0.00344,0.0,0.189,0.818,165.042,196546,4,0
113909,0.63,0.702,8,-5.355,1,0.0365,0.0559,0.0,0.0709,0.453,101.997,154385,4,0
50260,0.294,0.949,3,-3.43,1,0.0761,2.9e-05,0.0,0.335,0.187,187.995,216339,4,0
25793,0.88,0.728,7,-8.629,1,0.0725,0.0497,0.000213,0.184,0.895,124.993,313349,4,0
105106,0.744,0.178,0,-13.225,1,0.0996,0.808,0.89,0.096,0.23,148.26,134506,4,0
42023,0.132,0.905,9,-12.388,1,0.0609,1.77e-06,0.949,0.235,0.441,198.465,54132,4,0
76677,0.274,0.278,2,-10.629,1,0.0315,0.896,0.000144,0.13,0.136,95.037,226666,4,0
101688,0.0,0.000638,1,-42.864,1,0.0,0.98,0.833,0.0983,0.0,0.0,77482,0,0
26665,0.808,0.316,0,-14.883,1,0.0847,0.434,0.746,0.0797,0.315,96.393,128345,4,0
18157,0.482,0.576,1,-15.788,1,0.876,0.87,0.0,0.955,0.245,100.29,215820,3,0
88027,0.741,0.582,8,-4.445,1,0.281,0.291,0.000101,0.152,0.713,186.096,272800,4,0
15761,0.781,0.666,2,-5.547,1,0.0639,0.00916,0.0,0.1,0.561,130.005,141328,4,0
17102,0.872,0.599,1,-9.701,1,0.405,0.0351,0.000413,0.34,0.631,152.086,101093,4,0
92511,0.526,0.608,5,-6.855,1,0.0468,0.703,0.0,0.438,0.723,131.851,151253,4,0
100391,0.453,0.981,9,-3.44,1,0.0933,0.0094,0.0015,0.0619,0.566,161.84,262466,4,0
53219,0.572,0.759,2,-4.312,1,0.0506,0.127,0.0,0.224,0.519,80.95,163733,4,0
3500,0.663,0.287,9,-9.469,1,0.0344,0.854,6.85e-06,0.346,0.438,82.457,136733,4,0
67988,0.446,0.814,9,-3.421,1,0.0306,0.000682,0.000814,0.101,0.554,138.112,218120,4,0
83211,0.687,0.799,0,-1.498,1,0.0354,0.00286,0.0565,0.21,0.67,142.0,179154,4,0
23766,0.681,0.809,6,-5.285,1,0.35,0.0677,1.44e-05,0.114,0.449,210.095,208375,4,0
87654,0.42,0.567,1,-7.933,1,0.0351,0.11,0.0,0.123,0.156,112.37,166000,4,0
84540,0.673,0.712,11,-7.858,0,0.0273,0.159,0.0,0.183,0.912,113.061,157360,4,0
28637,0.801,0.641,8,-9.349,1,0.173,0.34,4.5e-05,0.0693,0.741,96.96,279720,4,0
60810,0.793,0.394,4,-7.252,0,0.0582,0.117,0.0,0.21,0.419,131.974,253746,4,0
7766,0.684,0.682,9,-8.287,1,0.0315,0.579,0.00013,0.306,0.934,119.998,194000,4,0
97233,0.402,0.845,2,-7.592,1,0.0992,0.219,7.64e-06,0.399,0.707,93.598,200640,4,0
68819,0.641,0.857,1,-5.725,0,0.301,0.013,0.00534,0.0695,0.961,122.728,157733,5,0
110951,0.623,0.681,1,-8.272,1,0.0364,0.177,0.0376,0.11,0.237,127.988,288613,4,0
16091,0.499,0.327,1,-16.66,1,0.0382,0.937,0.161,0.131,0.43,134.882,459360,3,0
37184,0.376,0.437,1,-9.106,0,0.0985,0.762,2.47e-05,0.686,0.465,158.487,331280,3,0
10798,0.677,0.959,2,-3.876,1,0.0513,0.00097,0.00332,0.0509,0.818,174.973,323657,4,0
44821,0.32,0.932,8,-5.221,1,0.0677,0.000189,0.0035,0.263,0.0814,119.516,230261,4,0
50112,0.461,0.984,9,-4.098,1,0.116,0.000975,0.0,0.0368,0.66,190.089,244718,4,0
14037,0.706,0.798,5,-4.733,0,0.0374,0.00416,0.00283,0.106,0.812,103.017,186466,4,0
85424,0.576,0.726,0,-5.387,1,0.0291,0.000658,0.0,0.0997,0.41,126.032,218453,4,0
4194,0.0877,0.0452,4,-22.712,0,0.0431,0.988,0.936,0.109,0.0353,85.425,201651,4,0
43820,0.78,0.788,1,-7.476,1,0.0661,0.00332,0.0865,0.101,0.289,124.005,395487,4,0
111731,0.423,0.962,0,-6.877,1,0.115,0.00113,0.00038,0.731,0.0573,126.998,494386,4,0
101806,0.151,0.00804,1,-31.581,1,0.0552,0.925,0.776,0.113,0.0276,135.61,212000,3,0
45945,0.628,0.806,6,-6.626,1,0.0298,0.453,2.35e-05,0.12,0.915,123.014,264853,4,0
109590,0.661,0.847,7,-11.855,1,0.0349,0.225,0.835,0.0863,0.71,125.862,253573,4,0
85154,0.545,0.932,7,-2.189,0,0.0399,0.000665,0.0,0.127,0.464,92.956,192000,4,0
90545,0.412,0.436,9,-13.986,0,0.0491,0.441,0.33,0.296,0.948,140.287,189178,3,0
25385,0.614,0.974,11,-2.153,1,0.102,0.199,0.0,0.358,0.896,140.027,215976,4,0
104494,0.638,0.379,2,-9.369,1,0.0366,0.683,0.0,0.32,0.843,89.787,197706,4,0
91816,0.339,0.625,1,-8.57,1,0.028,0.056,0.000101,0.229,0.334,104.679,249533,4,0
80559,0.322,0.752,2,-3.457,1,0.0422,0.633,0.0,0.129,0.502,126.967,292493,4,0
92650,0.454,0.666,3,-8.193,1,0.0379,0.758,2.89e-05,0.275,0.894,82.61,112226,4,0
398,0.539,0.675,2,-6.987,1,0.0709,0.188,0.0,0.198,0.719,142.041,136543,4,0
35581,0.565,0.627,5,-6.151,1,0.0361,0.511,0.0,0.662,0.42,135.904,202092,4,0
77471,0.6,0.782,9,-7.012,1,0.0336,0.779,0.0,0.117,0.84,143.906,260586,4,0
4875,0.541,0.421,9,-11.792,0,0.0337,0.773,0.749,0.118,0.154,90.002,440000,4,0
108220,0.313,0.481,7,-13.756,0,0.108,0.951,0.0,0.135,0.588,78.33,176933,4,0
112828,0.619,0.546,2,-8.417,0,0.0512,0.705,0.0,0.683,0.344,98.986,265515,4,0
89212,0.805,0.878,7,-3.826,1,0.0864,0.0754,0.00329,0.0656,0.922,124.994,224800,4,0
21047,0.845,0.854,4,-5.897,0,0.197,0.0376,1.45e-05,0.343,0.636,102.008,202446,4,0
54981,0.226,0.599,8,-4.37,1,0.0539,0.15,0.951,0.731,0.313,109.866,78000,3,0
17474,0.72,0.595,1,-11.005,1,0.141,0.00731,0.443,0.0724,0.293,188.021,173871,4,0
75298,0.581,0.517,7,-11.813,1,0.0264,0.622,0.018,0.138,0.526,123.31,230546,5,0
31749,0.705,0.874,0,-2.514,0,0.0723,0.17,0.0,0.0669,0.788,128.02,185480,4,0
95480,0.561,0.765,2,-3.59,0,0.0406,0.285,0.0,0.253,0.753,92.752,359108,4,0
34434,0.44,0.376,1,-11.798,1,0.0337,0.764,0.00169,0.118,0.309,97.778,237780,4,0
25777,0.727,0.917,0,-2.858,0,0.0736,0.0314,1.24e-06,0.285,0.557,134.997,209777,4,0
28492,0.683,0.862,7,-4.55,0,0.0619,0.157,0.00298,0.297,0.609,108.001,227573,4,0
105226,0.772,0.368,1,-13.738,0,0.0633,0.187,0.88,0.108,0.379,85.998,118604,4,0
80811,0.477,0.636,8,-8.334,0,0.0356,0.865,0.00226,0.208,0.707,84.547,329640,4,0
8215,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,162897,4,0
7502,0.599,0.681,9,-9.474,1,0.0359,0.577,0.0504,0.0847,0.863,121.144,160240,4,0
12627,0.576,0.52,5,-11.136,0,0.0345,0.785,0.0,0.0839,0.182,126.989,230986,4,0
71803,0.698,0.977,9,-1.56,1,0.0822,0.0333,0.00201,0.0627,0.619,149.954,115200,4,0
70118,0.445,0.476,9,-6.964,1,0.0268,0.21,0.000127,0.0788,0.17,75.208,322320,4,0
80740,0.694,0.695,4,-5.035,0,0.0276,0.324,0.0,0.177,0.668,120.057,300373,4,0
15424,0.838,0.454,11,-10.074,0,0.35,0.734,0.0,0.102,0.76,142.114,177464,4,0
28533,0.625,0.863,8,-6.177,0,0.0403,0.0503,0.00034,0.0462,0.348,128.01,218437,4,0
75087,0.18,0.272,10,-15.516,1,0.0371,0.863,2.58e-05,0.18,0.102,171.493,286200,4,0
38794,0.252,0.825,11,-5.023,1,0.0499,0.00248,0.000577,0.638,0.134,125.021,388087,4,0
16273,0.49,0.159,2,-24.625,0,0.111,0.905,0.000296,0.119,0.294,47.78,91426,4,0
74168,0.302,0.735,4,-8.012,1,0.116,0.746,0.0,0.892,0.583,146.185,232546,3,0
53354,0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,270714,4,0
75833,0.191,0.346,1,-21.779,0,0.113,0.981,0.0158,0.156,0.0324,86.3,63467,1,0
35723,0.638,0.961,10,-2.228,0,0.0475,0.386,0.0,0.697,0.962,164.985,139634,4,0
103739,0.336,0.374,4,-10.053,0,0.0301,0.0854,0.0,0.0796,0.622,149.054,192586,3,0
22162,0.334,0.959,6,-3.975,0,0.317,0.00221,1.19e-05,0.333,0.106,132.549,197426,4,0
92554,0.549,0.529,3,-12.291,0,0.108,0.76,0.0,0.206,0.464,82.755,184333,4,0
22356,0.283,0.973,4,-4.006,0,0.0459,0.000281,0.706,0.192,0.275,97.303,816720,4,0
113613,0.395,0.58,0,-7.423,1,0.0284,0.363,0.0,0.0436,0.16,153.784,330506,4,0
41735,0.509,0.591,2,-10.174,1,0.0313,0.396,0.00145,0.354,0.88,166.178,169413,4,0
79613,0.488,0.588,2,-5.929,1,0.0298,0.157,1.53e-06,0.111,0.156,75.982,380802,4,0
10325,0.635,0.957,9,-2.485,1,0.121,0.0364,0.0,0.263,0.754,124.012,226573,4,0
26046,0.526,0.674,7,-6.896,1,0.21,0.671,0.0,0.285,0.963,94.286,124753,3,0
79244,0.531,0.818,2,-5.358,1,0.0452,0.0694,0.0096,0.263,0.471,90.767,248173,4,0
110169,0.555,0.813,0,-5.792,1,0.033,0.0201,0.0,0.165,0.435,125.034,213120,4,0
40664,0.305,0.469,10,-6.825,0,0.0327,0.729,0.0,0.409,0.276,92.11,281142,5,0
101702,0.152,0.012,0,-34.256,1,0.0458,0.938,0.805,0.101,0.0939,68.978,168000,3,0
30935,0.684,0.506,6,-6.743,1,0.0338,0.159,0.0,0.26,0.352,108.036,180596,4,0
81128,0.717,0.471,9,-7.971,1,0.0348,0.792,1.24e-06,0.327,0.426,110.026,142511,4,0
104701,0.615,0.622,5,-7.198,1,0.209,0.328,0.0,0.162,0.449,77.28,218861,4,0
46862,0.532,0.754,7,-8.811,1,0.0559,0.0199,4.51e-06,0.0636,0.309,95.043,219656,4,0
25804,0.748,0.743,11,-7.884,0,0.0446,0.018,0.889,0.0374,0.573,124.001,574838,4,0
76819,0.208,0.136,8,-23.278,0,0.0486,0.858,0.000892,0.673,0.215,97.637,323303,4,0
32471,0.774,0.244,9,-9.748,0,0.0299,0.72,0.915,0.379,0.421,103.464,210466,4,0
66139,0.715,0.586,1,-6.819,1,0.145,0.21,0.0,0.253,0.432,163.944,133223,3,0
110335,0.659,0.879,1,-4.545,0,0.0451,0.00074,0.606,0.111,0.104,129.964,173999,4,0
15736,0.789,0.659,0,-5.305,1,0.0406,0.382,0.0392,0.252,0.603,91.508,110163,3,0
1961,0.631,0.764,0,-4.298,1,0.0364,0.818,0.0,0.203,0.764,100.056,184800,4,0
85108,0.459,0.895,2,-3.126,1,0.0805,0.00725,0.0,0.206,0.572,181.04,182826,4,0
51711,0.706,0.695,0,-7.103,0,0.0541,0.461,0.0,0.306,0.489,141.974,219758,4,0
86360,0.378,0.974,6,-4.055,1,0.194,0.00192,0.0139,0.0588,0.824,203.715,169186,4,0
35444,0.587,0.836,1,-3.957,0,0.0322,0.296,1.8e-06,0.292,0.941,151.972,183750,4,0
70571,0.589,0.874,3,-4.971,1,0.0766,0.107,0.0,0.0978,0.417,106.017,191560,4,0
3992,0.479,0.802,9,-9.03,1,0.0512,0.0117,0.0,0.333,0.625,148.658,141586,4,0
89983,0.845,0.709,8,-5.676,0,0.0875,0.0109,0.0658,0.0826,0.476,95.001,197198,4,0
93497,0.575,0.43,5,-8.378,0,0.0319,0.99,0.0159,0.532,0.749,105.857,194883,4,0
71352,0.407,0.938,11,-3.263,1,0.0553,0.0339,0.00141,0.807,0.729,172.661,87259,4,0
42840,0.181,0.935,1,-7.028,0,0.116,2.26e-06,0.946,0.131,0.22,101.11,124866,4,0
87511,0.332,0.148,7,-12.819,1,0.0318,0.815,0.0,0.247,0.249,98.448,211600,4,0
75822,0.259,0.0681,6,-21.105,1,0.0458,0.978,0.942,0.0993,0.0547,78.324,318093,3,0
23676,0.602,0.862,9,-7.527,0,0.0297,0.0107,0.00519,0.139,0.287,118.001,185696,4,0
67364,0.781,0.866,5,-3.493,0,0.0867,0.216,0.0,0.101,0.864,95.993,165646,4,0
109272,0.678,0.791,1,-10.185,0,0.0437,0.00273,0.879,0.0728,0.157,125.985,380952,4,0
73133,0.673,0.84,1,-7.564,1,0.0349,0.0197,0.234,0.0865,0.529,119.991,234005,4,0
84572,0.293,0.354,2,-14.026,1,0.0282,0.804,0.919,0.154,0.487,107.642,112093,4,0
5948,0.518,0.69,1,-9.981,0,0.0618,0.0375,1.86e-06,0.0955,0.192,92.986,268387,4,0
22900,0.496,0.951,8,-7.113,1,0.127,0.000222,7.05e-06,0.446,0.174,140.076,286285,4,0
74713,0.668,0.359,10,-8.73,0,0.0329,0.489,0.0,0.183,0.363,119.979,176603,4,0
89861,0.807,0.803,11,-4.156,1,0.126,0.602,0.00853,0.136,0.706,91.987,258800,4,0
41328,0.465,0.971,5,-3.466,0,0.0749,0.00366,0.00375,0.326,0.483,156.171,322280,4,0
55349,0.649,0.788,9,-9.607,1,0.0373,0.0717,0.00232,0.0936,0.869,104.999,243931,4,0
32104,0.711,0.845,10,-5.838,0,0.0448,0.00065,0.624,0.0661,0.684,112.001,143571,4,0
83791,0.562,0.868,2,-4.402,1,0.0644,0.024,1.55e-05,0.123,0.472,124.979,172820,4,0
1389,0.709,0.868,0,-6.436,1,0.0486,0.428,0.814,0.131,0.693,118.125,215322,4,0
76374,0.399,0.223,5,-11.461,1,0.0298,0.594,0.0,0.065,0.117,66.532,219240,4,0
67777,0.735,0.804,0,-2.405,1,0.0979,0.0371,0.000636,0.102,0.725,175.844,214413,4,0
74275,0.706,0.785,4,-4.173,0,0.0385,0.000139,0.0506,0.236,0.893,123.029,234453,4,0
19860,0.544,0.572,0,-6.205,1,0.0319,0.118,0.0,0.234,0.52,169.885,196253,4,0
53140,0.685,0.886,0,-4.179,1,0.034,0.028,0.0,0.481,0.615,125.034,161266,4,0
76278,0.372,0.0651,7,-24.487,1,0.0511,0.984,0.858,0.132,0.219,64.066,167509,4,0
63646,0.558,0.946,9,-4.264,1,0.0568,0.0235,5e-06,0.257,0.445,117.079,328844,4,0
12553,0.448,0.355,0,-9.437,1,0.025,0.77,0.0,0.298,0.273,74.182,210000,4,0
102628,0.604,0.0458,4,-19.031,1,0.0762,0.973,0.0,0.0963,0.617,76.235,187709,3,0
89061,0.627,0.675,5,-7.125,0,0.212,0.125,0.0,0.0784,0.961,79.31,277106,4,0
101427,0.132,0.999,6,-25.616,0,0.0464,0.895,0.942,0.921,1e-05,100.34,599279,3,0
111715,0.782,0.787,3,-5.955,0,0.161,0.62,0.00491,0.073,0.601,94.237,168102,4,0
91022,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,173381,4,0
60240,0.658,0.76,11,-6.613,0,0.155,0.0399,0.0,0.138,0.79,144.944,162041,4,0
92999,0.696,0.841,7,-6.818,1,0.0691,0.0732,3.69e-06,0.28,0.788,117.242,172293,4,0
79539,0.334,0.477,0,-8.806,1,0.0276,0.618,4.17e-06,0.312,0.405,179.239,336200,3,0
64101,0.445,0.0553,11,-10.806,0,0.053,0.938,0.0,0.0865,0.22,87.228,209578,1,0
87684,0.609,0.756,3,-5.747,1,0.0375,0.762,5.11e-05,0.0521,0.968,136.045,133613,4,0
11666,0.578,0.59,0,-4.663,1,0.0257,0.135,0.0,0.076,0.43,123.081,214592,4,0
104012,0.74,0.892,11,-2.756,0,0.0664,0.025,0.0,0.188,0.826,105.003,184000,4,0
24176,0.789,0.444,10,-14.804,1,0.0733,0.00942,0.931,0.0705,0.155,115.919,641900,4,0
6243,0.37,0.948,5,-6.445,0,0.05,5.05e-06,0.495,0.453,0.211,98.128,223906,4,0
37671,0.78,0.693,0,-2.241,1,0.265,0.0998,0.0,0.102,0.303,99.817,216000,4,0
54491,0.474,0.77,11,-9.584,1,0.0347,0.507,0.947,0.0779,0.361,87.382,360266,4,0
106190,0.603,0.756,5,-6.467,1,0.105,0.111,0.0,0.383,0.908,139.979,189532,4,0
1810,0.865,0.443,6,-11.879,0,0.414,0.148,0.0,0.0609,0.738,160.001,189048,4,0
103556,0.69,0.197,4,-12.801,0,0.078,0.366,0.000139,0.128,0.269,177.985,140224,3,0
65846,0.748,0.868,5,-2.296,0,0.0533,0.0225,4.85e-06,0.367,0.513,124.952,240613,4,0
53365,0.5,0.731,1,-5.494,1,0.163,0.0179,0.000338,0.0864,0.542,121.989,256040,4,0
27968,0.461,0.991,6,-3.483,1,0.103,0.000364,0.85,0.0966,0.706,173.901,220400,4,0
44909,0.454,0.863,4,-4.122,1,0.0351,0.025,0.0,0.0798,0.293,154.107,280720,3,0
84781,0.49,0.646,2,-5.948,0,0.0299,0.234,0.0,0.167,0.618,126.0,206120,3,0
27819,0.365,0.852,0,-4.735,0,0.0637,0.00253,0.0524,0.295,0.261,174.027,377036,4,0
100352,0.847,0.547,6,-7.736,0,0.0372,0.461,0.362,0.0721,0.938,97.577,177261,4,0
4688,0.408,0.0835,3,-12.626,1,0.0422,0.939,6.07e-06,0.153,0.324,140.247,168669,4,0
50414,0.285,0.9,9,-4.513,0,0.0593,0.000389,2.28e-05,0.337,0.431,144.581,178053,4,0
109530,0.76,0.826,6,-7.248,0,0.0395,0.284,0.000723,0.0664,0.935,147.758,257677,4,0
80999,0.69,0.654,1,-4.726,1,0.203,0.0706,0.000561,0.0251,0.624,124.983,283480,4,0
88579,0.74,0.63,11,-6.634,0,0.0832,0.0212,0.0,0.299,0.763,89.952,177333,4,0
101742,0.0885,0.123,1,-23.835,1,0.102,0.917,0.711,0.164,0.0152,88.028,176100,4,0
100943,0.343,0.927,0,-4.287,1,0.124,2.79e-05,2.08e-06,0.314,0.577,145.155,107306,4,0
102915,0.539,0.319,8,-14.928,1,0.0283,0.845,3.6e-05,0.112,0.563,148.103,164666,4,0
55212,0.787,0.734,0,-6.465,1,0.0703,0.364,0.000995,0.0625,0.644,98.989,184848,4,0
11181,0.694,0.496,9,-14.222,1,0.0329,0.0139,0.00356,0.0644,0.799,103.372,257186,4,0
30142,0.569,0.695,6,-5.808,1,0.0423,0.00148,0.00221,0.376,0.506,125.098,230746,4,0
65428,0.421,0.522,9,-5.803,1,0.0281,0.554,0.0,0.0705,0.521,74.865,257665,4,0
24533,0.672,0.544,1,-12.926,1,0.0319,0.0188,0.000968,0.15,0.233,102.087,317493,4,0
68863,0.683,0.714,1,-4.898,1,0.252,0.181,1e-06,0.111,0.448,173.963,174482,4,0
67375,0.475,0.717,0,-6.712,1,0.102,0.194,0.0,0.101,0.646,83.869,199720,4,0
58586,0.575,0.742,8,-8.164,1,0.0599,0.000899,0.868,0.0841,0.237,92.082,191346,4,0
109160,0.657,0.727,11,-5.435,0,0.0319,0.000297,0.881,0.0907,0.776,126.01,298705,4,0
60843,0.54,0.784,2,-2.958,0,0.208,0.273,0.0,0.172,0.452,86.956,203501,4,0
85758,0.633,0.712,10,-5.885,0,0.0309,0.0049,0.0,0.0961,0.491,137.861,302493,4,0
70884,0.473,0.847,8,-5.24,1,0.033,0.00658,9.24e-06,0.359,0.358,163.937,277066,4,0
71839,0.607,0.919,1,-5.432,1,0.172,0.0275,0.0,0.225,0.469,109.993,227973,4,0
70275,0.36,0.465,10,-8.483,1,0.0337,0.421,0.000278,0.109,0.205,169.845,282770,4,0
64429,0.499,0.304,0,-11.543,1,0.0632,0.81,0.0,0.0546,0.521,129.321,143026,4,0
89648,0.69,0.858,0,-4.431,1,0.0529,0.189,0.0,0.113,0.755,91.884,195760,4,0
113249,0.55,0.681,9,-4.759,1,0.0334,0.136,0.0,0.216,0.174,89.989,302780,4,0
35171,0.707,0.789,0,-6.634,0,0.0441,0.466,0.000432,0.247,0.916,160.053,173255,4,0
108677,0.688,0.376,2,-12.8,0,0.0749,0.903,0.0,0.104,0.586,112.709,130586,4,0
38669,0.304,0.565,7,-10.116,1,0.0339,0.589,0.154,0.168,0.235,110.953,188333,4,0
27977,0.319,0.868,2,-7.217,1,0.0514,5.42e-05,0.931,0.197,0.0986,174.968,212013,4,0
30439,0.842,0.658,1,-6.135,0,0.0736,0.0601,0.00163,0.0571,0.761,126.037,245664,4,0
69769,0.686,0.655,2,-6.113,0,0.0368,0.132,0.0,0.266,0.584,159.965,195788,4,0
47968,0.303,0.976,5,-3.583,0,0.225,0.00266,0.135,0.0707,0.193,88.536,304053,4,0
14598,0.819,0.272,0,-18.721,1,0.495,0.854,1.03e-06,0.344,0.887,118.133,90160,4,0
56612,0.705,0.67,0,-6.494,1,0.0295,0.376,2.75e-05,0.186,0.701,116.028,191952,4,0
7550,0.598,0.64,4,-12.32,1,0.0325,0.434,0.505,0.0892,0.626,130.542,183333,4,0
105489,0.759,0.565,4,-14.21,0,0.0497,0.0317,0.864,0.161,0.598,121.012,147727,4,0
112407,0.476,0.671,3,-5.258,0,0.0492,0.629,0.0,0.176,0.513,78.305,238831,4,0
14579,0.636,0.723,0,-4.321,0,0.0468,0.683,9.19e-06,0.0735,0.443,122.979,161951,4,0
96721,0.707,0.861,2,-4.587,1,0.0525,0.222,0.0,0.24,0.969,109.113,196600,4,0
38655,0.625,0.861,11,-8.11,0,0.0357,0.014,0.692,0.081,0.358,124.006,377634,4,0
109536,0.75,0.563,9,-9.883,0,0.0977,0.049,0.0437,0.358,0.427,139.991,224785,4,0
11242,0.234,0.1,4,-22.705,1,0.0449,0.976,0.0301,0.069,0.208,95.372,224826,3,0
8290,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,217200,4,0
106124,0.444,0.436,4,-5.988,1,0.042,0.655,0.0,0.157,0.307,77.724,148603,3,0
90352,0.454,0.0529,9,-16.253,1,0.039,0.879,0.0,0.106,0.315,112.101,162066,3,0
107398,0.428,0.857,2,-6.74,1,0.052,0.038,0.0227,0.0849,0.683,137.53,268640,4,0
33959,0.734,0.626,7,-5.685,1,0.0458,0.076,6.54e-06,0.168,0.44,98.559,235706,4,0
102111,0.691,0.452,11,-8.026,1,0.0472,0.356,0.0,0.308,0.55,112.966,213451,4,0
36375,0.887,0.456,6,-9.271,1,0.0557,0.118,0.025,0.127,0.829,137.028,171960,4,0
90303,0.576,0.318,7,-14.366,1,0.0286,0.661,7.47e-06,0.167,0.41,103.493,161906,4,0
831,0.676,0.334,5,-10.572,1,0.0508,0.862,0.0,0.32,0.867,158.0,162040,4,0
27490,0.513,0.961,7,-3.241,1,0.109,0.0152,2.13e-06,0.173,0.453,87.054,224639,4,0
19800,0.588,0.448,0,-6.37,1,0.0265,0.668,1.37e-05,0.156,0.362,135.962,226693,4,0
27770,0.447,0.944,5,-3.883,0,0.0621,0.00156,0.139,0.2,0.411,107.717,303965,5,0
111178,0.67,0.672,11,-11.433,1,0.0329,0.00329,0.873,0.113,0.272,130.489,167853,4,0
2445,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,217200,4,0
51844,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,187107,4,0
105748,0.679,0.91,6,-8.655,1,0.0411,0.617,0.904,0.128,0.943,158.024,194429,4,0
6836,0.479,0.926,7,-9.217,0,0.0934,1.06e-05,0.736,0.144,0.0722,115.009,321320,4,0
99541,0.581,0.571,9,-6.924,1,0.0738,0.587,0.0,0.139,0.456,117.965,160677,4,0
100885,0.739,0.782,9,-5.985,1,0.0312,0.496,0.0887,0.0826,0.965,138.012,208386,4,0
52493,0.434,0.395,7,-11.125,1,0.0418,0.628,0.0,0.158,0.475,91.668,180266,4,0
49141,0.56,0.995,9,-3.726,1,0.0737,0.00826,1.28e-05,0.753,0.86,149.94,132788,4,0
34948,0.526,0.862,4,-5.7,1,0.0922,0.179,0.000166,0.431,0.851,124.21,112920,3,0
61498,0.511,0.877,8,-3.264,1,0.0322,0.0594,0.000906,0.0257,0.725,174.974,304840,4,0
80667,0.615,0.748,10,-8.788,0,0.0948,0.412,0.000288,0.0621,0.505,135.071,315653,4,0
86679,0.438,0.778,7,-7.271,0,0.0355,2.1e-05,0.00321,0.411,0.531,101.961,256665,4,0
39373,0.643,0.667,11,-5.028,1,0.268,0.468,0.0,0.165,0.518,175.813,136120,4,0
91926,0.754,0.667,4,-7.343,0,0.0258,0.0573,0.0357,0.114,0.261,117.975,292718,4,0
107175,0.533,0.783,7,-10.61,1,0.0366,0.0116,0.0565,0.186,0.726,124.874,234906,4,0
44025,0.524,0.939,9,-3.994,1,0.113,0.00022,0.0,0.623,0.661,150.184,184866,4,0
108609,0.625,0.269,2,-7.531,0,0.0622,0.975,0.238,0.0901,0.557,126.49,170945,4,0
88627,0.608,0.791,11,-4.81,1,0.0938,0.142,2.21e-06,0.29,0.33,115.635,165400,4,0
88394,0.721,0.714,11,-5.436,0,0.234,0.107,0.0,0.562,0.506,94.002,205773,4,0
13847,0.84,0.868,1,-7.038,1,0.0887,0.000838,0.0918,0.097,0.966,119.724,414351,4,0
10586,0.734,0.741,2,-7.904,1,0.0563,0.00128,0.691,0.597,0.372,130.003,379906,4,0
65415,0.591,0.828,7,-10.309,0,0.0539,0.138,1.38e-06,0.323,0.881,89.981,261000,4,0
83043,0.609,0.83,11,-3.229,0,0.0552,0.117,0.0,0.18,0.478,128.986,211360,4,0
36656,0.858,0.517,6,-11.374,1,0.0984,0.0192,0.894,0.107,0.266,120.018,219755,4,0
58674,0.353,0.671,7,-8.974,0,0.0389,0.121,0.279,0.166,0.305,149.603,242520,3,0
14351,0.851,0.377,0,-11.197,1,0.085,0.817,0.00413,0.0437,0.734,119.963,144844,4,0
53221,0.847,0.69,1,-7.877,0,0.0493,0.0127,6e-05,0.0526,0.692,125.004,186661,4,0
8358,0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,193653,4,0
35408,0.79,0.608,0,-4.38,0,0.0378,0.509,0.0,0.543,0.741,136.917,255268,4,0
26638,0.225,0.257,0,-16.993,0,0.0443,0.992,0.901,0.165,0.295,220.084,108777,4,0
101836,0.169,0.403,1,-13.777,1,0.125,0.631,0.209,0.147,0.00671,127.79,121000,5,0
42076,0.262,0.988,1,-3.388,1,0.221,1.78e-06,0.588,0.295,0.22,177.716,203066,4,0
64682,0.497,0.386,8,-14.177,1,0.038,0.784,0.927,0.167,0.695,81.774,185453,4,0
31912,0.712,0.731,6,-6.313,0,0.0402,0.228,0.0,0.372,0.638,92.014,190800,4,0
